"Gene","adjpvals","comp","zvals"
"ply",0.0235209515329008,"13 - 185",2.50969048537893
"ply",0.430729691732676,"147 - 185",-0.362914651673331
"ply",0.0451342558914226,"16 - 185",-2.16184371827467
"ply",0.0452753004410833,"170 - 185",-2.16184371827467
"ply",0.0150750645301345,"176 - 185",-2.73454003803014
"ply",0.466163966257028,"1 - 2",-0.202294540546249
"ply",0.422667807980385,"10 - 2",-0.405128436248689
"ply",0.109716372071092,"104 - 2",-1.62072233189537
"ply",0.036904111315567,"11 - 2",-2.28100454472868
"ply",0.430841193187458,"111 - 2",-0.359011119553496
"ply",0.0105959114157774,"116 - 2",-2.88450758006032
"ply",0.488195896103654,"13 - 2",-0.0879126606216141
"ply",0.0975568978511825,"147 - 2",-1.69470261931549
"ply",0.00801979378476344,"16 - 2",-2.99853312432102
"ply",0.0080702327393846,"170 - 2",-2.99853312432102
"ply",0.00261059565114997,"176 - 2",-3.4624078130015
"ply",0.128447796607713,"185 - 2",-1.51059434743529
"ply",0.332442092869591,"1 - 23",0.700600870399014
"ply",0.456579924065796,"10 - 23",0.254309852946551
"ply",0.0907799620588647,"104 - 23",-1.73512220495221
"ply",0.0162351658257756,"11 - 23",-2.70167639445818
"ply",0.502380857941811,"111 - 23",0.0233198169749935
"ply",0.00442781779531308,"116 - 23",-3.23708209384124
"ply",0.300568105213695,"13 - 23",0.805262429917733
"ply",0.0781563244684932,"147 - 23",-1.84341825678729
"ply",0.00309676100386884,"16 - 23",-3.38428843849588
"ply",0.00312543471686763,"170 - 23",-3.38428843849588
"ply",0.000184795253232688,"176 - 23",-4.4310736979918
"ply",0.104087268221469,"185 - 23",-1.65825761020616
"ply",0.397700453587997,"2 - 23",0.486801179352983
"ply",0.014845929718693,"1 - 236",2.74464484741127
"ply",0.023113932228161,"10 - 236",2.52762584220622
"ply",0.300486957036095,"104 - 236",0.809872309422885
"ply",0.480132067309234,"11 - 236",0.149590096589579
"ply",0.0895270556532713,"111 - 236",1.74594558613044
"ply",0.309872102361716,"116 - 236",-0.77955087437638
"ply",0.014663165072143,"13 - 236",2.75041038230477
"ply",0.322167703937065,"147 - 236",0.735892022002766
"ply",0.278073532726578,"16 - 236",-0.893576418637081
"ply",0.278514219783197,"170 - 236",-0.893576418637081
"ply",0.23980119686819,"176 - 236",-1.03181317168324
"ply",0.231456500714175,"185 - 236",1.06744058235245
"ply",0.0501338479495872,"2 - 236",2.10495670568394
"ply",0.0398590424701335,"23 - 236",2.23068624251419
"ply",0.285061723137258,"1 - 260",0.868529506298061
"ply",0.346349379063905,"10 - 260",0.660541192956567
"ply",0.321951080892595,"104 - 260",-0.737521543752108
"ply",0.149527015266713,"11 - 260",-1.39780375658541
"ply",0.423993187457509,"111 - 260",0.405863199621012
"ply",0.0487863455137449,"116 - 260",-2.11963326088581
"ply",0.263973750084726,"13 - 260",0.943443660956623
"ply",0.300270437196073,"147 - 260",-0.811501831172227
"ply",0.0396845933862681,"16 - 260",-2.23365880514651
"ply",0.0398155656416683,"170 - 260",-2.23365880514651
"ply",0.0203652040524423,"176 - 260",-2.57920702485823
"ply",0.371374318977079,"185 - 260",-0.573818447767182
"ply",0.313695285443471,"2 - 260",0.764874319174507
"ply",0.393604526212027,"23 - 260",0.500647320681885
"ply",0.162989253716345,"236 - 260",-1.34008238650943
"ply",0.0401985285995995,"1 - 27",2.22485759139366
"ply",0.0695774442673845,"10 - 27",1.91992300834108
"ply",0.473323336772849,"104 - 27",-0.175625859668815
"ply",0.253645468778626,"11 - 27",-0.984303113507496
"ply",0.231580489898905,"111 - 27",1.06277408492074
"ply",0.0770102689750193,"116 - 27",-1.85341803770139
"ply",0.0406403837249582,"13 - 27",2.21682069666686
"ply",0.455174580097222,"147 - 27",-0.266232837270681
"ply",0.0619304075456839,"16 - 27",-1.98508339504821
"ply",0.062102915644697,"170 - 27",-1.98508339504821
"ply",0.02665814700045,"176 - 27",-2.43122070736989
"ply",0.493501161275361,"185 - 27",0.0712711906298227
"ply",0.133925868216922,"2 - 27",1.47732441795329
"ply",0.126140213512823,"23 - 27",1.5252091529371
"ply",0.260995707383736,"236 - 27",-0.953270223364965
"ply",0.365453313484982,"260 - 27",0.594123629810028
"ply",0.0397468764836088,"1 - 3",2.24598066028303
"ply",0.0575482721740328,"10 - 3",2.03136197797853
"ply",0.425085315005083,"104 - 3",0.398581019889009
"ply",0.454969710559313,"11 - 3",-0.261701192944296
"ply",0.15117880492631,"111 - 3",1.38975688103885
"ply",0.21248949987348,"116 - 3",-1.13573957946798
"ply",0.0375807597892151,"13 - 3",2.27012563033734
"ply",0.438574114468363,"147 - 3",0.324600732468891
"ply",0.183459220525101,"16 - 3",-1.24976512372868
"ply",0.183796461739301,"170 - 3",-1.24976512372868
"ply",0.140104900885333,"176 - 3",-1.44310446121712
"ply",0.353184196534366,"185 - 3",0.631200292543901
"ply",0.0898265356820537,"2 - 3",1.74876800059234
"ply",0.0877121595753118,"23 - 3",1.77084860153854
"ply",0.431014829880911,"236 - 3",-0.356188705091597
"ply",0.252967705645086,"260 - 3",0.983893681417835
"ply",0.3808835857936,"27 - 3",0.54197893383109
"ply",2.58616430463581e-05,"1 - 309",4.9305136936001
"ply",9.50615275485866e-05,"10 - 309",4.60021797815707
"ply",0.0869049200190954,"104 - 309",1.77621608074143
"ply",0.258848854834533,"11 - 309",0.967538826902745
"ply",0.0177868302465733,"111 - 309",2.65644635577704
"ply",0.454731954760175,"116 - 309",-0.259745766845086
"ply",6.04585825956871e-05,"13 - 309",4.7366378065462
"ply",0.0989864174384131,"147 - 309",1.68560910313956
"ply",0.423928304741009,"16 - 309",-0.391411124191905
"ply",0.424475309005191,"170 - 309",-0.391411124191905
"ply",0.399437873927916,"176 - 309",-0.479378766959652
"ply",0.0411545639804856,"185 - 309",2.20940690952451
"ply",0.00677264627278044,"2 - 309",3.07099668880959
"ply",0.00101979573359476,"23 - 309",3.85810648101418
"ply",0.350659122492788,"236 - 309",0.640402047491335
"ply",0.0430722398541497,"260 - 309",2.18779590066633
"ply",0.065674791034476,"27 - 309",1.95184194041024
"ply",0.234055316240955,"3 - 309",1.05169333702521
"ply",0.435286927774967,"1 - 336",0.338091270632123
"ply",0.499252476566545,"10 - 336",0.0508420580195013
"ply",0.125688990976054,"104 - 336",-1.53672627210213
"ply",0.0329306699921702,"11 - 336",-2.34540352594081
"ply",0.499100746663764,"111 - 336",-0.0485597481303858
"ply",0.00847837535018591,"116 - 336",-2.96475187075251
"ply",0.407265091448052,"13 - 336",0.459647620043431
"ply",0.108723234450837,"147 - 336",-1.627333249704
"ply",0.00638956254192187,"16 - 336",-3.09641722809933
"ply",0.00643393450401855,"170 - 336",-3.09641722809933
"ply",0.00117655400042474,"176 - 336",-3.79232111980321
"ply",0.144957277184935,"185 - 336",-1.4197396072088
"ply",0.429895679145908,"2 - 336",0.365990584902173
"ply",0.486803699951353,"23 - 336",-0.101617000180044
"ply",0.0542009018644114,"236 - 336",-2.06460405641609
"ply",0.388817201755137,"260 - 336",-0.517210203241094
"ply",0.158411132766698,"27 - 336",-1.36110041243332
"ply",0.104921891432922,"3 - 336",-1.65331276688221
"ply",0.00386436840797038,"309 - 336",-3.31294235284356
"ply",0.358549229660394,"1 - 37",-0.613238086198678
"ply",0.300113920592428,"10 - 37",-0.814093902807164
"ply",0.0648401480381905,"104 - 37",-1.95966285575847
"ply",0.0188223889878424,"11 - 37",-2.61994506859178
"ply",0.347848830864416,"111 - 37",-0.652542223590945
"ply",0.00527323752136188,"116 - 37",-3.17803868409777
"ply",0.398557504717126,"13 - 37",-0.483709920563078
"ply",0.0573992179236907,"147 - 37",-2.03364314317859
"ply",0.00395312315128883,"16 - 37",-3.29206422835847
"ply",0.00398662419494382,"170 - 37",-3.29206422835847
"ply",0.00115372569391045,"176 - 37",-3.8013483368646
"ply",0.0767166289654147,"185 - 37",-1.87009506169907
"ply",0.445823500036512,"2 - 37",-0.293531104037449
"ply",0.285742447287543,"23 - 37",-0.865748205196622
"ply",0.0287341818033527,"236 - 37",-2.39848780972139
"ply",0.23238782461643,"260 - 37",-1.05840542321196
"ply",0.0809702893572595,"27 - 37",-1.81626494181639
"ply",0.0568732307706418,"3 - 37",-2.04229910462979
"ply",0.0030734516725648,"309 - 37",-3.40993721267269
"ply",0.332034336903174,"336 - 37",-0.704931108765272
"ply",0.285508528345937,"1 - 371",0.868529506298061
"ply",0.346848441569761,"10 - 371",0.660541192956567
"ply",0.322427339887999,"104 - 371",-0.737521543752108
"ply",0.149819060218406,"11 - 371",-1.39780375658541
"ply",0.424548879708436,"111 - 371",0.405863199621012
"ply",0.0489346322782243,"116 - 371",-2.11963326088581
"ply",0.264400892075155,"13 - 371",0.943443660956623
"ply",0.300728166521067,"147 - 371",-0.811501831172227
"ply",0.0399474052629983,"16 - 371",-2.23365880514651
"ply",0.0400801208951013,"170 - 371",-2.23365880514651
"ply",0.0204541350745054,"176 - 371",-2.57920702485823
"ply",0.371890116642325,"185 - 371",-0.573818447767182
"ply",0.314164187215434,"2 - 371",0.764874319174507
"ply",0.394136424220421,"23 - 371",0.500647320681885
"ply",0.163301493665993,"236 - 371",-1.34008238650943
"ply",0.501590668080594,"260 - 371",0
"ply",0.365965152859611,"27 - 371",-0.594123629810028
"ply",0.253384456395737,"3 - 371",-0.983893681417835
"ply",0.0432094125925387,"309 - 371",-2.18779590066633
"ply",0.389346204750722,"336 - 371",0.517210203241094
"ply",0.232782371007969,"37 - 371",1.05840542321196
"ply",0.375288649755292,"1 - 40",0.562692675206734
"ply",0.429934590798248,"10 - 40",0.356176509190933
"ply",0.252386075323497,"104 - 40",-0.989771510550222
"ply",0.105156880110961,"11 - 40",-1.65005372338353
"ply",0.468782370529574,"111 - 40",0.187408320270064
"ply",0.0330974942176706,"116 - 40",-2.33808814023676
"ply",0.348452207302516,"13 - 40",0.648879161730957
"ply",0.232013080500388,"147 - 40",-1.06375179797034
"ply",0.026036960540583,"16 - 40",-2.45211368449746
"ply",0.0261382716710911,"170 - 40",-2.45211368449746
"ply",0.0115353409438165,"176 - 40",-2.83145699165635
"ply",0.292982291629994,"185 - 40",-0.841369940882724
"ply",0.3809914994407,"2 - 40",0.54641943982356
"ply",0.467875935221266,"23 - 40",0.218623284140561
"ply",0.122471978633601,"236 - 40",-1.55853726586038
"ply",0.465721830947403,"260 - 40",-0.218454879350948
"ply",0.292292198631643,"27 - 40",-0.846373596608141
"ply",0.194659039797809,"3 - 40",-1.20234856076878
"ply",0.0265121865386635,"309 - 40",-2.44004586746444
"ply",0.454631791587449,"336 - 40",0.26496023644298
"ply",0.292658615932539,"37 - 40",0.839950543861009
"ply",0.466276922521834,"371 - 40",-0.218454879350948
"ply",0.0273378072602573,"1 - 44",2.42072717425278
"ply",0.0491791372020387,"10 - 44",2.11395663192285
"ply",0.500051742109053,"104 - 44",-0.0343268725716321
"ply",0.293220438400776,"11 - 44",-0.843004126410313
"ply",0.200574779375534,"111 - 44",1.17814422477414
"ply",0.0906333870910814,"116 - 44",-1.73804789784799
"ply",0.0287816671988643,"13 - 44",2.39923690462131
"ply",0.484059556862872,"147 - 44",-0.124933850173498
"ply",0.0759809018755408,"16 - 44",-1.8697132551948
"ply",0.0761798047600318,"170 - 44",-1.8697132551948
"ply",0.0366839061880313,"176 - 44",-2.28992172027271
"ply",0.466275504727496,"185 - 44",0.22605647580134
"ply",0.115628986432635,"2 - 44",1.5926945578067
"ply",0.0974590266641954,"23 - 44",1.69409374478562
"ply",0.292595487299186,"236 - 44",-0.837900083511564
"ply",0.330559311510527,"260 - 44",0.709493769663428
"ply",0.482587084643243,"27 - 44",0.141298987097183
"ply",0.418983081815723,"3 - 44",-0.426608793977689
"ply",0.081397305908688,"309 - 44",-1.81054295331306
"ply",0.130240492561868,"336 - 44",1.5023993995305
"ply",0.0682712381664775,"37 - 44",1.93163508166979
"ply",0.331043292932944,"371 - 44",0.709493769663428
"ply",0.260249358403373,"40 - 44",0.961743736461542
"ply",0.188873046279655,"1 - 48",1.22860347362122
"ply",0.285882140805816,"10 - 48",0.868713113464864
"ply",0.208638003469039,"104 - 48",-1.15010422343544
"ply",0.0574114647325492,"11 - 48",-2.035965770773
"ply",0.429691175593126,"111 - 48",0.370101376351042
"ply",0.0153771380621856,"116 - 48",-2.7229874613723
"ply",0.177175982732845,"13 - 48",1.28041308084686
"ply",0.183251744487816,"147 - 48",-1.24935919443526
"ply",0.0109790370944369,"16 - 48",-2.86263966191323
"ply",0.0110400317449615,"170 - 48",-2.86263966191323
"ply",0.00173522419419302,"176 - 48",-3.62098458079207
"ply",0.25356654705282,"185 - 48",-0.991075127949695
"ply",0.300061474545822,"2 - 48",0.809798403796739
"ply",0.380347452560319,"23 - 48",0.550201931753745
"ply",0.0879978457415374,"236 - 48",-1.768236525991
"ply",0.483739742154621,"260 - 48",-0.126977495871373
"ply",0.261391332011832,"27 - 48",-0.957715733391751
"ply",0.164749436529119,"3 - 48",-1.33199623618246
"ply",0.00635791859104172,"309 - 48",-3.09585145228644
"ply",0.384242516493831,"336 - 48",0.533295064446875
"ply",0.203191355408811,"37 - 48",1.16929911806052
"ply",0.484290698580766,"371 - 48",-0.126977495871373
"ply",0.481790906466403,"40 - 48",0.140573997244169
"ply",0.218750401448213,"44 - 48",-1.11250101856327
"ply",0.445548675704696,"1 - 485",0.300321026828645
"ply",0.487919023617708,"10 - 485",0.0950677882343683
"ply",0.194451818185203,"104 - 485",-1.20617199886282
"ply",0.0757506988528036,"11 - 485",-1.86645421169612
"ply",0.502123142250531,"111 - 485",0
"ply",0.0229613567748526,"116 - 485",-2.52549646050682
"ply",0.425069645848667,"13 - 485",0.396177834229869
"ply",0.176926340814444,"147 - 485",-1.28015228628293
"ply",0.0180137131780206,"16 - 485",-2.63952200476752
"ply",0.0180967256811451,"170 - 485",-2.63952200476752
"ply",0.00721964674051009,"176 - 485",-3.04785747996894
"ply",0.231383785360953,"185 - 485",-1.0708973199896
"ply",0.431387253001384,"2 - 485",0.359011119553496
"ply",0.502925149228855,"23 - 485",-0.0233198169749935
"ply",0.0897372130609081,"236 - 485",-1.74594558613044
"ply",0.425106030469208,"260 - 485",-0.405863199621012
"ply",0.231975005213894,"27 - 485",-1.06277408492074
"ply",0.151472927114883,"3 - 485",-1.38975688103885
"ply",0.0178719346975138,"309 - 485",-2.65644635577704
"ply",0.499649209022736,"336 - 485",0.0485597481303858
"ply",0.348347181624966,"37 - 485",0.652542223590945
"ply",0.425664645489536,"371 - 485",-0.405863199621012
"ply",0.469328736928793,"40 - 485",-0.187408320270064
"ply",0.200931674000757,"44 - 485",-1.17814422477414
"ply",0.430240652799767,"48 - 485",-0.370101376351042
"ply",0.000803060547205935,"1 - 498",3.99565183350318
"ply",0.0011577606160917,"10 - 498",3.77261109905635
"ply",0.0780642645114087,"104 - 498",1.84168548110613
"ply",0.200912935644207,"11 - 498",1.18140326827282
"ply",0.0181805068185578,"111 - 498",2.63952200476752
"ply",0.484847686995261,"116 - 498",0.114025544260701
"ply",0.000785960743303081,"13 - 498",3.9553085793958
"ply",0.0874655280715361,"147 - 498",1.76770519368601
"ply",0.502656748140276,"16 - 498",0
"ply",0.503191489361702,"170 - 498",0
"ply",0.503727369542066,"176 - 498",0
"ply",0.0454172292825914,"185 - 498",2.16184371827467
"ply",0.00812131016178576,"2 - 498",2.99853312432102
"ply",0.00315464438711873,"23 - 498",3.38428843849588
"ply",0.278956305846345,"236 - 498",0.893576418637081
"ply",0.040213721298085,"260 - 498",2.23365880514651
"ply",0.0622763874761067,"27 - 498",1.98508339504821
"ply",0.184134945094254,"3 - 498",1.24976512372868
"ply",0.425023726717084,"309 - 498",0.391411124191905
"ply",0.0064789270529977,"336 - 498",3.09641722809933
"ply",0.00402069790601172,"37 - 498",3.29206422835847
"ply",0.0403482153492492,"371 - 498",2.23365880514651
"ply",0.0262403742948063,"40 - 498",2.45211368449746
"ply",0.0763797517541526,"44 - 498",1.8697132551948
"ply",0.0111017078999613,"48 - 498",2.86263966191323
"ply",0.0182650673153883,"485 - 498",2.63952200476752
"ply",0.00109531233457781,"1 - 5",3.8360160715382
"ply",0.00176240594850941,"10 - 5",3.6137437447394
"ply",0.0951036816369616,"104 - 5",1.71002012375931
"ply",0.234377185992021,"11 - 5",1.049737910926
"ply",0.0230582401367718,"111 - 5",2.52549646050682
"ply",0.504264392324094,"116 - 5",0
"ply",0.00119320391576861,"13 - 5",3.80155656688008
"ply",0.107513797814598,"147 - 5",1.63603983633919
"ply",0.485394919147626,"16 - 5",-0.114025544260701
"ply",0.485943387982821,"170 - 5",-0.114025544260701
"ply",0.483946024230646,"176 - 5",-0.131665357346819
"ply",0.0586582118441243,"185 - 5",2.02219151773375
"ply",0.0106568074583968,"2 - 5",2.88450758006032
"ply",0.00446241012183897,"23 - 5",3.23708209384124
"ply",0.31033877721467,"236 - 5",0.77955087437638
"ply",0.0490838232302921,"260 - 5",2.11963326088581
"ply",0.0772072261846741,"27 - 5",1.85341803770139
"ply",0.212862943634242,"3 - 5",1.13573957946798
"ply",0.455282477707827,"309 - 5",0.259745766845086
"ply",0.0085288418701275,"336 - 5",2.96475187075251
"ply",0.00531318629046311,"37 - 5",3.17803868409777
"ply",0.0492339266652471,"371 - 5",2.11963326088581
"ply",0.033217412674981,"40 - 5",2.33808814023676
"ply",0.0908451473412942,"44 - 5",1.73804789784799
"ply",0.015454800375631,"48 - 5",2.7229874613723
"ply",0.023155944544131,"485 - 5",2.52549646050682
"ply",0.486493097697733,"498 - 5",-0.114025544260701
"ply",0.0769859592110516,"1 - 56",1.8524231877159
"ply",0.106946451810875,"10 - 56",1.63969889654368
"ply",0.49291841794979,"104 - 56",0.0739802874201188
"ply",0.367892827725415,"11 - 56",-0.586301925413187
"ply",0.219353640080079,"111 - 56",1.10864440063375
"ply",0.145170363950106,"116 - 56",-1.41685205987307
"ply",0.0737358125794547,"13 - 56",1.8910736390857
"ply",0.504802561366062,"147 - 56",0
"ply",0.125534245164426,"16 - 56",-1.53087760413377
"ply",0.125799645259911,"170 - 56",-1.53087760413377
"ply",0.087675781744785,"176 - 56",-1.76770519368601
"ply",0.448210531794787,"185 - 56",0.286909223883591
"ply",0.135059373945174,"2 - 56",1.46765552018725
"ply",0.147315552894705,"23 - 56",1.40793394986521
"ply",0.351017372697758,"236 - 56",-0.637301185496692
"ply",0.33198962169803,"260 - 56",0.702781201012739
"ply",0.46453516161032,"27 - 56",0.217378201362199
"ply",0.44913318661516,"3 - 56",-0.281112480405096
"ply",0.154669724225274,"309 - 56",-1.3762940694941
"ply",0.165408813115462,"336 - 56",1.32871203441332
"ply",0.0880757772108342,"37 - 56",1.7611866242247
"ply",0.332473571583887,"371 - 56",0.702781201012739
"ply",0.26969098787745,"40 - 56",0.921236080363687
"ply",0.487184843826605,"44 - 56",0.102008061508798
"ply",0.252759521967719,"48 - 56",0.987705167522146
"ply",0.219734462371885,"485 - 56",1.10864440063375
"ply",0.126066169932072,"498 - 56",-1.53087760413377
"ply",0.145455570951972,"5 - 56",-1.41685205987307
"ply",0.18210064207387,"1 - 57",-1.26151032271733
"ply",0.126154105082373,"10 - 57",-1.5337658678983
"ply",0.0165339284732725,"104 - 57",-2.69066800006246
"ply",0.00234689637567835,"11 - 57",-3.49934525390114
"ply",0.252849181198934,"111 - 57",-0.990749223599827
"ply",0.000884243529518474,"116 - 57",-3.90694134622195
"ply",0.240041736622217,"13 - 57",-1.03008474491796
"ply",0.0134088944773492,"147 - 57",-2.78127497766433
"ply",0.000748030480669406,"16 - 57",-4.03860670356877
"ply",0.000770698070992721,"170 - 57",-4.03860670356877
"ply",2.55594984308439e-05,"176 - 57",-4.94626284776354
"ply",0.0166318693580392,"185 - 57",-2.68381943610953
"ply",0.371348257475257,"2 - 57",-0.576198890567268
"ply",0.133294576054673,"23 - 57",-1.480841166943
"ply",0.00805683842621681,"236 - 57",-3.00679353188553
"ply",0.136654557137307,"260 - 57",-1.45939967871053
"ply",0.0232626397545873,"27 - 57",-2.51504214039365
"ply",0.0199447178915029,"3 - 57",-2.59550224235165
"ply",0.000163220179868212,"309 - 57",-4.46688408080389
"ply",0.207688834628822,"336 - 57",-1.15394172796033
"ply",0.463002238082206,"37 - 57",-0.237258366704169
"ply",0.136928413965238,"371 - 57",-1.45939967871053
"ply",0.194481257145383,"40 - 57",-1.20714971191242
"ply",0.0177080579201426,"44 - 57",-2.65634112749083
"ply",0.0835858350714818,"48 - 57",-1.7973748933476
"ply",0.253269895310746,"485 - 57",-0.990749223599827
"ply",0.000794782385711244,"498 - 57",-4.03860670356877
"ply",0.000902289315835177,"5 - 57",-3.90694134622195
"ply",0.037633474292519,"56 - 57",-2.27090150988276
"ply",0.46614591601717,"1 - 59",0.203596990530452
"ply",0.482732879727799,"10 - 59",-0.142251521604543
"ply",0.0808730751844029,"104 - 59",-1.81792548205681
"ply",0.0162130710696325,"11 - 59",-2.70378702939436
"ply",0.47712930748218,"111 - 59",-0.157857685429927
"ply",0.00428387126161434,"116 - 59",-3.25094652315327
"ply",0.430224948993106,"13 - 59",0.354311622845233
"ply",0.0698307485207045,"147 - 59",-1.91718045305663
"ply",0.00314162686867477,"16 - 59",-3.3905987236942
"ply",0.0031718348193351,"170 - 59",-3.3905987236942
"ply",0.000314696215201823,"176 - 59",-4.28880583941343
"ply",0.0904857925892845,"185 - 59",-1.73772199349812
"ply",0.449359646350762,"2 - 59",0.281839342015769
"ply",0.448696613189703,"23 - 59",-0.284574641522963
"ply",0.0363383100688316,"236 - 59",-2.29619558777197
"ply",0.347799954940156,"260 - 59",-0.654936557652342
"ply",0.108882285591713,"27 - 59",-1.62553699201312
"ply",0.0764726102387485,"3 - 59",-1.85995529796343
"ply",0.00113138892577645,"309 - 59",-3.7636727109078
"ply",0.483275302300732,"336 - 59",-0.134526194174492
"ply",0.350747847872384,"37 - 59",0.641340056279546
"ply",0.348299667519093,"371 - 59",-0.654936557652342
"ply",0.423560074687871,"40 - 59",-0.3873850645368
"ply",0.0865511936223668,"44 - 59",-1.78032227718463
"ply",0.319504307502029,"48 - 59",-0.746646865548422
"ply",0.477680265112067,"485 - 59",-0.157857685429927
"ply",0.00320262933214418,"498 - 59",-3.3905987236942
"ply",0.00431787023988112,"5 - 59",-3.25094652315327
"ply",0.127448696501095,"56 - 59",-1.51566422930312
"ply",0.213150245686063,"57 - 59",1.12955363472623
"ply",2.51333947751969e-09,"1 - 6",6.89693590488555
"ply",7.01056253248042e-07,"10 - 6",5.78134117249526
"ply",0.477271804429143,"104 - 6",0.161368668266811
"ply",0.2696267158799,"11 - 6",-0.923585718597875
"ply",0.122291646414002,"111 - 6",1.55492159295111
"ply",0.0695259392699848,"116 - 6",-1.92141015029696
"ply",1.31079190842448e-05,"13 - 6",5.10400036504981
"ply",0.498347073172553,"147 - 6",0.0398066515746665
"ply",0.0527236752124525,"16 - 6",-2.07836567379632
"ply",0.0528801252872669,"170 - 6",-2.07836567379632
"ply",0.0111498121971832,"176 - 6",-2.86482937722793
"ply",0.370694588335067,"185 - 6",0.578830701366991
"ply",0.0561115252266163,"2 - 6",2.04909838971145
"ply",0.00628439247103989,"23 - 6",3.10960763933438
"ply",0.292386307424399,"236 - 6",-0.848362734689991
"ply",0.251998568366993,"260 - 6",0.996253170198459
"ply",0.4252514743622,"27 - 6",0.396995484762596
"ply",0.430717148081256,"3 - 6",-0.358070975640029
"ply",0.0402666260851837,"309 - 6",-2.22167527129284
"ply",0.0402492813052647,"336 - 6",2.22310331260493
"ply",0.0267934256459377,"37 - 6",2.45314231159098
"ply",0.252419970655232,"371 - 6",0.996253170198459
"ply",0.173059888574382,"40 - 6",1.29695508898187
"ply",0.466678174242654,"44 - 6",0.207423000581896
"ply",0.0758215894283939,"48 - 6",1.87645264228628
"ply",0.12255577523995,"485 - 6",1.55492159295111
"ply",0.0530375066125267,"498 - 6",-2.07836567379632
"ply",0.0697133407235427,"5 - 6",-1.92141015029696
"ply",0.501195965764955,"56 - 6",0.0288787803138249
"ply",0.00111335439426211,"57 - 6",3.77127860008065
"ply",0.0109773398835249,"59 - 6",2.85404286479404
"ply",0.506363816506727,"1 - 642",-0.00551580426268156
"ply",0.466411811740095,"10 - 642",-0.209296895531265
"ply",0.136635887430919,"104 - 642",-1.45842196566093
"ply",0.0487511168453603,"11 - 642",-2.11870417849423
"ply",0.46461560332045,"111 - 642",-0.218454879350947
"ply",0.0147247411684917,"116 - 642",-2.74395133985777
"ply",0.486260716072393,"13 - 642",0.101613335004203
"ply",0.126223775450024,"147 - 642",-1.53240225308105
"ply",0.0109007694879462,"16 - 642",-2.85797688411847
"ply",0.0109600128003807,"170 - 642",-2.85797688411847
"ply",0.00397516678113405,"176 - 642",-3.30010744676705
"ply",0.163158078497107,"185 - 642",-1.33844881310514
"ply",0.481246627784111,"2 - 642",0.140556240202548
"ply",0.444412019957443,"23 - 642",-0.305343853516317
"ply",0.0643015807565616,"236 - 642",-1.96440046548139
"ply",0.354695846950459,"260 - 642",-0.624318078971959
"ply",0.168228982116225,"27 - 642",-1.31502405171885
"ply",0.112299793730189,"3 - 642",-1.60821176038979
"ply",0.0099808284784657,"309 - 642",-2.90869632257515
"ply",0.466653779216348,"336 - 642",-0.203690218667728
"ply",0.416130373870864,"37 - 642",0.434087344239998
"ply",0.35519612318029,"371 - 642",-0.624318078971959
"ply",0.422886155636471,"40 - 642",-0.405863199621011
"ply",0.142370121313427,"44 - 642",-1.43039419157225
"ply",0.351361623764174,"48 - 642",-0.637652869466584
"ply",0.465168059448061,"485 - 642",-0.218454879350947
"ply",0.0110199035807107,"498 - 642",-2.85797688411847
"ply",0.0148006418961643,"5 - 642",-2.74395133985777
"ply",0.165573195387899,"56 - 642",-1.3270992799847
"ply",0.322488680163538,"57 - 642",0.738499256801713
"ply",0.484494383899396,"59 - 642",-0.109693807685614
"ply",0.0770228833979937,"6 - 642",-1.85562351173453
"ply",0.477473383384744,"1 - 647",-0.159619633882342
"ply",0.430297746944057,"10 - 647",-0.362658945490693
"ply",0.117054200113113,"104 - 647",-1.58552466210959
"ply",0.0396299935695568,"11 - 647",-2.2458068749429
"ply",0.437369898613817,"111 - 647",-0.328529043364991
"ply",0.0108611531995412,"116 - 647",-2.85402550387181
"ply",0.499276472974113,"13 - 647",-0.046810637473846
"ply",0.104053654849335,"147 - 647",-1.65950494952971
"ply",0.00848835471198175,"16 - 647",-2.96805104813251
"ply",0.0085394893789214,"170 - 647",-2.96805104813251
"ply",0.00291356988237332,"176 - 647",-3.42721014321572
"ply",0.1347001700379,"185 - 647",-1.47326158095405
"ply",0.501083457178903,"2 - 647",0.0304820761885049
"ply",0.41061350304634,"23 - 647",-0.447448988207681
"ply",0.0530698362173155,"236 - 647",-2.07447462949543
"ply",0.321855432771691,"260 - 647",-0.734392242986002
"ply",0.140085538679048,"27 - 647",-1.44212674816751
"ply",0.0936654431919684,"3 - 647",-1.71828592440384
"ply",0.00736833306308009,"309 - 647",-3.03579901902381
"ply",0.43745172505105,"336 - 647",-0.33079291511639
"ply",0.438290646390854,"37 - 647",0.324013180225954
"ply",0.322329446663844,"371 - 647",-0.734392242986002
"ply",0.388333100678871,"40 - 647",-0.515937363635055
"ply",0.122194286451536,"44 - 647",-1.55749688802091
"ply",0.311909596813352,"48 - 647",-0.7724656373155
"ply",0.437915247614582,"485 - 647",-0.328529043364991
"ply",0.00859124386000577,"498 - 647",-2.96805104813251
"ply",0.0109192342326939,"5 - 647",-2.85402550387181
"ply",0.141121392078868,"56 - 647",-1.43717344399874
"ply",0.358854471915596,"57 - 647",0.611396560353051
"ply",0.460355386259867,"59 - 647",-0.24450657553453
"ply",0.0596043422113941,"6 - 647",-2.00713998243935
"ply",0.484878442493554,"642 - 647",-0.110074164014043
